arrival_time,length,cpus,status
2125300.0,25.0,4,FAILED
2125301.0,24.0,4,FAILED
2125301.0,1.0,4,FAILED
2125301.0,24.0,4,FAILED
2125301.0,24.0,4,FAILED
2125302.0,23.0,4,FAILED
2125302.0,24.0,4,FAILED
2125302.0,21.0,4,FAILED
2125302.0,18.0,4,FAILED
2125302.0,17.0,4,FAILED
2125304.0,21.0,4,FAILED
2125304.0,25.0,4,FAILED
2125304.0,22.0,4,FAILED
2125304.0,23.0,4,FAILED
2125305.0,18.0,4,FAILED
2125307.0,17.0,4,FAILED
2125307.0,17.0,4,FAILED
2125307.0,17.0,4,FAILED
2125308.0,23.0,4,FAILED
2125308.0,17.0,4,FAILED
2125310.0,17.0,4,FAILED
2125310.0,17.0,4,FAILED
2125311.0,17.0,4,FAILED
2125311.0,20.0,4,FAILED
2125311.0,17.0,4,FAILED
2125311.0,17.0,4,FAILED
2125312.0,23.0,4,FAILED
2125312.0,21.0,4,FAILED
2125312.0,19.0,4,FAILED
2125312.0,18.0,4,FAILED
2125312.0,17.0,4,FAILED
2125313.0,22.0,4,FAILED
2125313.0,20.0,4,FAILED
2125314.0,18.0,4,FAILED
2125315.0,18.0,4,FAILED
2125315.0,18.0,4,FAILED
2125317.0,1.0,4,FAILED
2125318.0,21.0,4,FAILED
2125318.0,22.0,4,FAILED
2125319.0,20.0,4,FAILED
2125319.0,19.0,4,FAILED
2125320.0,19.0,4,FAILED
2125323.0,18.0,4,FAILED
2125323.0,20.0,4,FAILED
2125323.0,18.0,4,FAILED
2125323.0,19.0,4,FAILED
2125324.0,22.0,4,FAILED
2125324.0,1.0,4,FAILED
2125324.0,16.0,4,FAILED
2125325.0,20.0,4,FAILED
2125325.0,21.0,4,FAILED
2125325.0,16.0,4,FAILED
2125325.0,27.0,4,FAILED
2125325.0,26.0,4,FAILED
2125325.0,23.0,4,FAILED
2125325.0,23.0,4,FAILED
2125325.0,18.0,4,FAILED
2125326.0,25.0,4,FAILED
2125326.0,24.0,4,FAILED
2125327.0,23.0,4,FAILED
2125327.0,16.0,4,FAILED
2125327.0,16.0,4,FAILED
2125328.0,17.0,4,FAILED
2125328.0,22.0,4,FAILED
2125328.0,19.0,4,FAILED
2125329.0,23.0,4,FAILED
2125329.0,17.0,4,FAILED
2125330.0,17.0,4,FAILED
2125331.0,16.0,4,FAILED
2125331.0,24.0,4,FAILED
2125331.0,19.0,4,FAILED
2125332.0,17.0,4,FAILED
2125333.0,15.0,4,COMPLETED
2125333.0,12.0,4,COMPLETED
2125333.0,20.0,4,FAILED
2125333.0,19.0,4,FAILED
2125333.0,12.0,4,COMPLETED
2125335.0,13.0,4,COMPLETED
2125335.0,13.0,4,COMPLETED
2125338.0,12.0,4,COMPLETED
2125339.0,12.0,4,COMPLETED
2125339.0,11.0,4,COMPLETED
2125339.0,12.0,4,COMPLETED
2125340.0,393.0,4,COMPLETED
2125340.0,10.0,4,COMPLETED
2125341.0,13.0,4,COMPLETED
2125341.0,14.0,4,COMPLETED
2125341.0,446.0,4,COMPLETED
2125342.0,448.0,4,COMPLETED
2125343.0,10.0,4,COMPLETED
2125343.0,433.0,4,COMPLETED
2125343.0,13.0,4,COMPLETED
2125343.0,12.0,4,COMPLETED
2125345.0,15.0,4,COMPLETED
2125345.0,13.0,4,COMPLETED
2125345.0,12.0,4,COMPLETED
2125345.0,9.0,4,COMPLETED
2125346.0,14.0,4,COMPLETED
2125346.0,9.0,4,COMPLETED
2125346.0,10.0,4,COMPLETED
2125347.0,14.0,4,COMPLETED
2125347.0,10.0,4,COMPLETED
2125347.0,10.0,4,COMPLETED
2125348.0,14.0,4,COMPLETED
2125348.0,17.0,4,COMPLETED
2125348.0,16.0,4,COMPLETED
2125348.0,13.0,4,COMPLETED
2125348.0,14.0,4,COMPLETED
2125349.0,10.0,4,COMPLETED
2125350.0,10.0,4,COMPLETED
2125350.0,12.0,4,COMPLETED
2125350.0,14.0,4,COMPLETED
2125350.0,14.0,4,COMPLETED
2125350.0,13.0,4,COMPLETED
2125350.0,11.0,4,COMPLETED
2125351.0,13.0,4,COMPLETED
2125351.0,12.0,4,COMPLETED
2125351.0,12.0,4,COMPLETED
2125351.0,14.0,4,COMPLETED
2125351.0,11.0,4,COMPLETED
2125352.0,14.0,4,COMPLETED
2125352.0,15.0,4,COMPLETED
2125352.0,12.0,4,COMPLETED
2125353.0,9.0,4,COMPLETED
2125354.0,13.0,4,COMPLETED
2125354.0,10.0,4,COMPLETED
2125354.0,15.0,4,COMPLETED
2125355.0,13.0,4,COMPLETED
2125355.0,12.0,4,COMPLETED
2125355.0,13.0,4,COMPLETED
2125355.0,15.0,4,COMPLETED
2125356.0,9.0,4,COMPLETED
2125356.0,10.0,4,COMPLETED
2125357.0,9.0,4,COMPLETED
2125357.0,11.0,4,COMPLETED
2125357.0,11.0,4,COMPLETED
2125359.0,9.0,4,COMPLETED
2125359.0,14.0,4,COMPLETED
2125360.0,15.0,4,COMPLETED
2125360.0,10.0,4,COMPLETED
2125360.0,14.0,4,COMPLETED
2125361.0,10.0,4,COMPLETED
2125361.0,14.0,4,COMPLETED
2125361.0,14.0,4,COMPLETED
2125362.0,12.0,4,COMPLETED
2125362.0,13.0,4,COMPLETED
2125362.0,11.0,4,COMPLETED
2125362.0,11.0,4,COMPLETED
2125362.0,16.0,4,COMPLETED
2125363.0,12.0,4,COMPLETED
2125363.0,12.0,4,COMPLETED
2125364.0,13.0,4,COMPLETED
2125364.0,13.0,4,COMPLETED
2125364.0,13.0,4,COMPLETED
2125364.0,9.0,4,COMPLETED
2125364.0,14.0,4,COMPLETED
2125364.0,9.0,4,COMPLETED
2125364.0,14.0,4,COMPLETED
2125365.0,16.0,4,COMPLETED
2125365.0,15.0,4,COMPLETED
2125365.0,15.0,4,COMPLETED
2125366.0,10.0,4,COMPLETED
2125366.0,10.0,4,COMPLETED
2125366.0,325.0,4,COMPLETED
2125367.0,14.0,4,COMPLETED
2125367.0,13.0,4,COMPLETED
2125367.0,13.0,4,COMPLETED
2125368.0,12.0,4,COMPLETED
2125368.0,12.0,4,COMPLETED
2125368.0,10.0,4,COMPLETED
2125368.0,12.0,4,COMPLETED
2125369.0,13.0,4,COMPLETED
2125369.0,13.0,4,COMPLETED
2125370.0,13.0,4,COMPLETED
2125370.0,9.0,4,COMPLETED
2125371.0,9.0,4,COMPLETED
2125373.0,10.0,4,COMPLETED
2125373.0,12.0,4,COMPLETED
2125373.0,13.0,4,COMPLETED
2125373.0,10.0,4,COMPLETED
2125373.0,1.0,4,FAILED
2125374.0,11.0,4,COMPLETED
2125374.0,11.0,4,COMPLETED
2125374.0,15.0,4,COMPLETED
2125374.0,10.0,4,COMPLETED
2125375.0,13.0,4,COMPLETED
2125375.0,11.0,4,COMPLETED
2125375.0,11.0,4,COMPLETED
2125375.0,15.0,4,COMPLETED
2125375.0,11.0,4,COMPLETED
2125375.0,12.0,4,COMPLETED
2125376.0,9.0,4,COMPLETED
2125376.0,10.0,4,COMPLETED
2125377.0,11.0,4,COMPLETED
2125377.0,11.0,4,COMPLETED
2125377.0,13.0,4,COMPLETED
2125378.0,12.0,4,COMPLETED
2125378.0,13.0,4,COMPLETED
2125378.0,9.0,4,COMPLETED
2125378.0,13.0,4,COMPLETED
2125379.0,10.0,4,COMPLETED
2125380.0,13.0,4,COMPLETED
2125380.0,14.0,4,COMPLETED
2125380.0,16.0,4,COMPLETED
2125380.0,15.0,4,COMPLETED
2125380.0,15.0,4,COMPLETED
2125380.0,12.0,4,COMPLETED
2125380.0,14.0,4,COMPLETED
2125380.0,10.0,4,COMPLETED
2125381.0,16.0,4,COMPLETED
2125381.0,14.0,4,COMPLETED
2125382.0,15.0,4,COMPLETED
2125382.0,16.0,4,COMPLETED
2125383.0,12.0,4,COMPLETED
2125383.0,17.0,4,COMPLETED
2125383.0,11.0,4,COMPLETED
2125384.0,10.0,4,COMPLETED
2125385.0,10.0,4,COMPLETED
2125385.0,12.0,4,COMPLETED
2125385.0,10.0,4,COMPLETED
2125386.0,10.0,4,COMPLETED
2125386.0,9.0,4,COMPLETED
2125386.0,14.0,4,COMPLETED
2125386.0,10.0,4,COMPLETED
2125386.0,12.0,4,COMPLETED
2125386.0,12.0,4,COMPLETED
2125387.0,13.0,4,COMPLETED
2125388.0,12.0,4,COMPLETED
2125388.0,11.0,4,COMPLETED
2125388.0,12.0,4,COMPLETED
2125388.0,9.0,4,COMPLETED
2125389.0,13.0,4,COMPLETED
2125389.0,10.0,4,COMPLETED
2125390.0,14.0,4,COMPLETED
2125390.0,11.0,4,COMPLETED
2125390.0,14.0,4,COMPLETED
2125390.0,14.0,4,COMPLETED
2125391.0,13.0,4,COMPLETED
2125392.0,12.0,4,COMPLETED
2125392.0,12.0,4,COMPLETED
2125393.0,15.0,4,COMPLETED
2125394.0,16.0,4,COMPLETED
2125394.0,10.0,4,COMPLETED
2125394.0,12.0,4,COMPLETED
2125394.0,9.0,4,COMPLETED
2125395.0,12.0,4,COMPLETED
2125395.0,14.0,4,COMPLETED
2125395.0,14.0,4,COMPLETED
2125395.0,14.0,4,COMPLETED
2125395.0,12.0,4,COMPLETED
2125395.0,9.0,4,COMPLETED
2125395.0,12.0,4,COMPLETED
2125396.0,15.0,4,COMPLETED
2125396.0,10.0,4,COMPLETED
2125396.0,10.0,4,COMPLETED
2125397.0,10.0,4,COMPLETED
2125397.0,13.0,4,COMPLETED
2125397.0,16.0,4,COMPLETED
2125397.0,11.0,4,COMPLETED
2125398.0,13.0,4,COMPLETED
2125398.0,15.0,4,COMPLETED
2125398.0,12.0,4,COMPLETED
2125399.0,9.0,4,COMPLETED
2125399.0,14.0,4,COMPLETED
2125400.0,15.0,4,COMPLETED
2125400.0,11.0,4,COMPLETED
2125400.0,12.0,4,COMPLETED
2125400.0,14.0,4,COMPLETED
2125400.0,14.0,4,COMPLETED
2125401.0,10.0,4,COMPLETED
2125402.0,14.0,4,COMPLETED
2125403.0,10.0,4,COMPLETED
2125404.0,377.0,4,COMPLETED
2125404.0,10.0,4,COMPLETED
2125404.0,13.0,4,COMPLETED
2125404.0,14.0,4,COMPLETED
2125404.0,14.0,4,COMPLETED
2125404.0,12.0,4,COMPLETED
2125404.0,11.0,4,COMPLETED
2125404.0,14.0,4,COMPLETED
2125406.0,10.0,4,COMPLETED
2125406.0,10.0,4,COMPLETED
2125406.0,11.0,4,COMPLETED
2125407.0,13.0,4,COMPLETED
2125407.0,9.0,4,COMPLETED
2125407.0,13.0,4,COMPLETED
2125407.0,11.0,4,COMPLETED
2125408.0,12.0,4,COMPLETED
2125409.0,12.0,4,COMPLETED
2125409.0,14.0,4,COMPLETED
2125409.0,12.0,4,COMPLETED
2125409.0,10.0,4,COMPLETED
2125409.0,9.0,4,COMPLETED
2125410.0,14.0,4,COMPLETED
2125410.0,14.0,4,COMPLETED
2125410.0,13.0,4,COMPLETED
2125411.0,11.0,4,COMPLETED
2125411.0,11.0,4,COMPLETED
2125411.0,404.0,4,COMPLETED
2125412.0,13.0,4,COMPLETED
2125412.0,13.0,4,COMPLETED
2125413.0,15.0,4,COMPLETED
2125413.0,14.0,4,COMPLETED
2125413.0,13.0,4,COMPLETED
2125413.0,9.0,4,COMPLETED
2125414.0,12.0,4,COMPLETED
2125414.0,15.0,4,COMPLETED
2125414.0,10.0,4,COMPLETED
2125415.0,14.0,4,COMPLETED
2125415.0,12.0,4,COMPLETED
2125416.0,9.0,4,COMPLETED
2125416.0,12.0,4,COMPLETED
2125416.0,13.0,4,COMPLETED
2125416.0,10.0,4,COMPLETED
2125416.0,10.0,4,COMPLETED
2125417.0,12.0,4,COMPLETED
2125417.0,13.0,4,COMPLETED
2125418.0,14.0,4,COMPLETED
2125418.0,13.0,4,COMPLETED
2125418.0,13.0,4,COMPLETED
2125418.0,10.0,4,COMPLETED
2125418.0,11.0,4,COMPLETED
2125419.0,11.0,4,COMPLETED
2125420.0,12.0,4,COMPLETED
2125421.0,14.0,4,COMPLETED
2125421.0,11.0,4,COMPLETED
2125421.0,10.0,4,COMPLETED
2125421.0,12.0,4,COMPLETED
2125422.0,11.0,4,COMPLETED
2125422.0,10.0,4,COMPLETED
2125423.0,12.0,4,COMPLETED
2125423.0,14.0,4,COMPLETED
2125424.0,14.0,4,COMPLETED
2125424.0,9.0,4,COMPLETED
2125424.0,11.0,4,COMPLETED
2125424.0,12.0,4,COMPLETED
2125425.0,14.0,4,COMPLETED
2125425.0,10.0,4,COMPLETED
2125425.0,15.0,4,COMPLETED
2125426.0,11.0,4,COMPLETED
2125426.0,10.0,4,COMPLETED
2125426.0,14.0,4,COMPLETED
2125426.0,9.0,4,COMPLETED
2125427.0,13.0,4,COMPLETED
2125427.0,14.0,4,COMPLETED
2125428.0,9.0,4,COMPLETED
2125428.0,11.0,4,COMPLETED
2125429.0,15.0,4,COMPLETED
2125429.0,16.0,4,COMPLETED
2125429.0,16.0,4,COMPLETED
2125429.0,12.0,4,COMPLETED
2125429.0,10.0,4,COMPLETED
2125429.0,14.0,4,COMPLETED
2125430.0,13.0,4,COMPLETED
2125430.0,438.0,4,COMPLETED
2125431.0,13.0,4,COMPLETED
2125431.0,13.0,4,COMPLETED
2125432.0,10.0,4,COMPLETED
2125432.0,9.0,4,COMPLETED
2125432.0,12.0,4,COMPLETED
2125432.0,12.0,4,COMPLETED
2125432.0,12.0,4,COMPLETED
2125433.0,11.0,4,COMPLETED
2125433.0,15.0,4,COMPLETED
2125434.0,9.0,4,COMPLETED
2125435.0,13.0,4,COMPLETED
2125435.0,14.0,4,COMPLETED
2125435.0,14.0,4,COMPLETED
2125435.0,10.0,4,COMPLETED
2125435.0,15.0,4,COMPLETED
2125436.0,9.0,4,COMPLETED
2125436.0,10.0,4,COMPLETED
2125437.0,16.0,4,COMPLETED
2125437.0,15.0,4,COMPLETED
2125437.0,10.0,4,COMPLETED
2125438.0,14.0,4,COMPLETED
2125439.0,12.0,4,COMPLETED
2125439.0,15.0,4,COMPLETED
2125439.0,12.0,4,COMPLETED
2125440.0,12.0,4,COMPLETED
2125440.0,14.0,4,COMPLETED
2125440.0,14.0,4,COMPLETED
2125441.0,15.0,4,COMPLETED
2125441.0,11.0,4,COMPLETED
2125442.0,11.0,4,COMPLETED
2125442.0,9.0,4,COMPLETED
2125443.0,13.0,4,COMPLETED
2125443.0,15.0,4,COMPLETED
2125443.0,10.0,4,COMPLETED
2125444.0,14.0,4,COMPLETED
2125444.0,10.0,4,COMPLETED
2125444.0,1.0,4,FAILED
2125444.0,10.0,4,COMPLETED
2125444.0,11.0,4,COMPLETED
2125444.0,1.0,4,FAILED
2125444.0,13.0,4,COMPLETED
2125445.0,15.0,4,COMPLETED
2125445.0,10.0,4,COMPLETED
2125445.0,10.0,4,COMPLETED
2125445.0,10.0,4,COMPLETED
2125445.0,9.0,4,COMPLETED
2125445.0,14.0,4,COMPLETED
2125445.0,13.0,4,COMPLETED
2125446.0,10.0,4,COMPLETED
2125447.0,9.0,4,COMPLETED
2125448.0,13.0,4,COMPLETED
2125448.0,10.0,4,COMPLETED
2125449.0,13.0,4,COMPLETED
2125449.0,15.0,4,COMPLETED
2125450.0,15.0,4,COMPLETED
2125451.0,9.0,4,COMPLETED
2125451.0,13.0,4,COMPLETED
2125451.0,9.0,4,COMPLETED
2125452.0,10.0,4,COMPLETED
2125452.0,15.0,4,COMPLETED
2125452.0,15.0,4,COMPLETED
2125452.0,14.0,4,COMPLETED
2125453.0,12.0,4,COMPLETED
2125453.0,14.0,4,COMPLETED
2125453.0,10.0,4,COMPLETED
2125454.0,14.0,4,COMPLETED
2125454.0,16.0,4,COMPLETED
2125454.0,11.0,4,COMPLETED
2125454.0,10.0,4,COMPLETED
2125454.0,13.0,4,COMPLETED
2125454.0,11.0,4,COMPLETED
2125455.0,11.0,4,COMPLETED
2125455.0,9.0,4,COMPLETED
2125455.0,10.0,4,COMPLETED
2125455.0,10.0,4,COMPLETED
2125456.0,10.0,4,COMPLETED
2125456.0,15.0,4,COMPLETED
2125456.0,10.0,4,COMPLETED
2125456.0,10.0,4,COMPLETED
2125457.0,13.0,4,COMPLETED
2125458.0,13.0,4,COMPLETED
2125458.0,13.0,4,COMPLETED
2125458.0,13.0,4,COMPLETED
2125458.0,13.0,4,COMPLETED
2125459.0,14.0,4,COMPLETED
2125460.0,12.0,4,COMPLETED
2125460.0,10.0,4,COMPLETED
2125460.0,12.0,4,COMPLETED
2125461.0,14.0,4,COMPLETED
2125462.0,12.0,4,COMPLETED
2125462.0,13.0,4,COMPLETED
2125463.0,9.0,4,COMPLETED
2125464.0,13.0,4,COMPLETED
2125464.0,12.0,4,COMPLETED
2125465.0,12.0,4,COMPLETED
2125465.0,13.0,4,COMPLETED
2125465.0,13.0,4,COMPLETED
2125465.0,11.0,4,COMPLETED
2125465.0,13.0,4,COMPLETED
2125465.0,10.0,4,COMPLETED
2125465.0,13.0,4,COMPLETED
2125465.0,11.0,4,COMPLETED
2125466.0,12.0,4,COMPLETED
2125466.0,10.0,4,COMPLETED
2125466.0,10.0,4,COMPLETED
2125466.0,15.0,4,COMPLETED
2125466.0,12.0,4,COMPLETED
2125467.0,13.0,4,COMPLETED
2125467.0,12.0,4,COMPLETED
2125467.0,9.0,4,COMPLETED
2125467.0,15.0,4,COMPLETED
2125468.0,16.0,4,COMPLETED
2125470.0,9.0,4,COMPLETED
2125470.0,13.0,4,COMPLETED
2125470.0,15.0,4,COMPLETED
2125471.0,14.0,4,COMPLETED
2125471.0,14.0,4,COMPLETED
2125471.0,15.0,4,COMPLETED
2125472.0,10.0,4,COMPLETED
2125472.0,14.0,4,COMPLETED
2125472.0,12.0,4,COMPLETED
2125472.0,13.0,4,COMPLETED
2125472.0,12.0,4,COMPLETED
2125473.0,13.0,4,COMPLETED
2125474.0,14.0,4,COMPLETED
2125475.0,10.0,4,COMPLETED
2125475.0,11.0,4,COMPLETED
2125475.0,16.0,4,COMPLETED
2125476.0,9.0,4,COMPLETED
2125476.0,9.0,4,COMPLETED
2125476.0,13.0,4,COMPLETED
2125476.0,11.0,4,COMPLETED
2125476.0,12.0,4,COMPLETED
2125476.0,11.0,4,COMPLETED
2125477.0,10.0,4,COMPLETED
2125477.0,15.0,4,COMPLETED
2125478.0,14.0,4,COMPLETED
2125478.0,14.0,4,COMPLETED
2125478.0,12.0,4,COMPLETED
2125478.0,11.0,4,COMPLETED
2125478.0,12.0,4,COMPLETED
2125478.0,10.0,4,COMPLETED
2125479.0,13.0,4,COMPLETED
2125479.0,13.0,4,COMPLETED
2125479.0,10.0,4,COMPLETED
2125480.0,12.0,4,COMPLETED
2125481.0,13.0,4,COMPLETED
2125482.0,14.0,4,COMPLETED
2125482.0,10.0,4,COMPLETED
2125483.0,14.0,4,COMPLETED
2125484.0,15.0,4,COMPLETED
2125484.0,11.0,4,COMPLETED
2125484.0,15.0,4,COMPLETED
2125485.0,9.0,4,COMPLETED
2125485.0,14.0,4,COMPLETED
2125485.0,10.0,4,COMPLETED
2125485.0,10.0,4,COMPLETED
2125485.0,12.0,4,COMPLETED
2125485.0,12.0,4,COMPLETED
2125486.0,15.0,4,COMPLETED
2125486.0,11.0,4,COMPLETED
2125486.0,13.0,4,COMPLETED
2125486.0,15.0,4,COMPLETED
2125487.0,9.0,4,COMPLETED
2125487.0,14.0,4,COMPLETED
2125487.0,15.0,4,COMPLETED
2125487.0,14.0,4,COMPLETED
2125488.0,14.0,4,COMPLETED
2125488.0,11.0,4,COMPLETED
2125488.0,11.0,4,COMPLETED
2125489.0,10.0,4,COMPLETED
2125489.0,13.0,4,COMPLETED
2125489.0,12.0,4,COMPLETED
2125490.0,402.0,4,COMPLETED
2125490.0,11.0,4,COMPLETED
2125491.0,13.0,4,COMPLETED
2125492.0,10.0,4,COMPLETED
2125492.0,14.0,4,COMPLETED
2125492.0,14.0,4,COMPLETED
2125492.0,12.0,4,COMPLETED
2125492.0,15.0,4,COMPLETED
2125492.0,11.0,4,COMPLETED
2125492.0,13.0,4,COMPLETED
2125494.0,14.0,4,COMPLETED
2125494.0,10.0,4,COMPLETED
2125495.0,10.0,4,COMPLETED
2125495.0,10.0,4,COMPLETED
2125495.0,13.0,4,COMPLETED
2125496.0,14.0,4,COMPLETED
2125496.0,10.0,4,COMPLETED
2125497.0,14.0,4,COMPLETED
2125497.0,12.0,4,COMPLETED
2125497.0,14.0,4,COMPLETED
2125498.0,12.0,4,COMPLETED
2125499.0,14.0,4,COMPLETED
2125499.0,14.0,4,COMPLETED
2125499.0,10.0,4,COMPLETED
2125499.0,9.0,4,COMPLETED
2125499.0,15.0,4,COMPLETED
2125499.0,12.0,4,COMPLETED
2125499.0,12.0,4,COMPLETED
2125501.0,12.0,4,COMPLETED
2125501.0,11.0,4,COMPLETED
2125501.0,11.0,4,COMPLETED
2125501.0,14.0,4,COMPLETED
2125501.0,15.0,4,COMPLETED
2125501.0,12.0,4,COMPLETED
2125502.0,12.0,4,COMPLETED
2125502.0,15.0,4,COMPLETED
2125502.0,9.0,4,COMPLETED
2125502.0,13.0,4,COMPLETED
2125503.0,12.0,4,COMPLETED
2125504.0,16.0,4,COMPLETED
2125504.0,10.0,4,COMPLETED
2125504.0,11.0,4,COMPLETED
2125505.0,11.0,4,COMPLETED
2125505.0,12.0,4,COMPLETED
2125505.0,16.0,4,COMPLETED
2125506.0,12.0,4,COMPLETED
2125506.0,11.0,4,COMPLETED
2125506.0,14.0,4,COMPLETED
2125507.0,14.0,4,COMPLETED
2125508.0,10.0,4,COMPLETED
2125508.0,14.0,4,COMPLETED
2125508.0,9.0,4,COMPLETED
2125509.0,10.0,4,COMPLETED
2125509.0,10.0,4,COMPLETED
2125510.0,10.0,4,COMPLETED
2125510.0,14.0,4,COMPLETED
2125511.0,13.0,4,COMPLETED
2125511.0,13.0,4,COMPLETED
2125511.0,2.0,4,FAILED
2125511.0,1.0,4,FAILED
2125511.0,10.0,4,COMPLETED
2125512.0,279.0,4,COMPLETED
2125512.0,15.0,4,COMPLETED
2125512.0,13.0,4,COMPLETED
2125513.0,11.0,4,COMPLETED
2125513.0,15.0,4,COMPLETED
2125513.0,14.0,4,COMPLETED
2125513.0,15.0,4,COMPLETED
2125514.0,12.0,4,COMPLETED
2125514.0,13.0,4,COMPLETED
2125514.0,9.0,4,COMPLETED
2125514.0,13.0,4,COMPLETED
2125515.0,12.0,4,COMPLETED
2125515.0,13.0,4,COMPLETED
2125515.0,12.0,4,COMPLETED
2125515.0,12.0,4,COMPLETED
2125516.0,13.0,4,COMPLETED
2125516.0,15.0,4,COMPLETED
2125517.0,11.0,4,COMPLETED
2125517.0,12.0,4,COMPLETED
2125517.0,12.0,4,COMPLETED
2125517.0,14.0,4,COMPLETED
2125518.0,9.0,4,COMPLETED
2125518.0,10.0,4,COMPLETED
2125519.0,10.0,4,COMPLETED
2125519.0,10.0,4,COMPLETED
2125520.0,11.0,4,COMPLETED
2125520.0,14.0,4,COMPLETED
2125520.0,12.0,4,COMPLETED
2125521.0,13.0,4,COMPLETED
2125521.0,13.0,4,COMPLETED
2125521.0,10.0,4,COMPLETED
2125522.0,15.0,4,COMPLETED
2125523.0,10.0,4,COMPLETED
2125524.0,14.0,4,COMPLETED
2125524.0,13.0,4,COMPLETED
2125524.0,14.0,4,COMPLETED
2125524.0,14.0,4,COMPLETED
2125525.0,15.0,4,COMPLETED
2125526.0,12.0,4,COMPLETED
2125527.0,14.0,4,COMPLETED
2125527.0,2.0,4,FAILED
2125527.0,10.0,4,COMPLETED
2125527.0,14.0,4,COMPLETED
2125527.0,13.0,4,COMPLETED
2125527.0,14.0,4,COMPLETED
2125527.0,13.0,4,COMPLETED
2125527.0,1.0,4,FAILED
2125528.0,13.0,4,COMPLETED
2125528.0,13.0,4,COMPLETED
2125528.0,295.0,4,COMPLETED
2125528.0,10.0,4,COMPLETED
2125528.0,10.0,4,COMPLETED
2125528.0,14.0,4,COMPLETED
2125529.0,12.0,4,COMPLETED
2125529.0,9.0,4,COMPLETED
2125529.0,10.0,4,COMPLETED
2125529.0,11.0,4,COMPLETED
2125529.0,12.0,4,COMPLETED
2125529.0,11.0,4,COMPLETED
2125531.0,14.0,4,COMPLETED
2125531.0,10.0,4,COMPLETED
2125531.0,11.0,4,COMPLETED
2125531.0,15.0,4,COMPLETED
2125532.0,13.0,4,COMPLETED
2125533.0,9.0,4,COMPLETED
2125534.0,13.0,4,COMPLETED
2125534.0,14.0,4,COMPLETED
2125534.0,15.0,4,COMPLETED
2125537.0,10.0,4,COMPLETED
2125537.0,14.0,4,COMPLETED
2125538.0,13.0,4,COMPLETED
2125538.0,14.0,4,COMPLETED
2125538.0,13.0,4,COMPLETED
2125538.0,10.0,4,COMPLETED
2125538.0,14.0,4,COMPLETED
2125538.0,12.0,4,COMPLETED
2125538.0,9.0,4,COMPLETED
2125538.0,13.0,4,COMPLETED
2125539.0,9.0,4,COMPLETED
2125540.0,14.0,4,COMPLETED
2125540.0,14.0,4,COMPLETED
2125540.0,14.0,4,COMPLETED
2125540.0,12.0,4,COMPLETED
2125540.0,13.0,4,COMPLETED
2125541.0,12.0,4,COMPLETED
2125541.0,12.0,4,COMPLETED
2125541.0,16.0,4,COMPLETED
2125541.0,14.0,4,COMPLETED
2125541.0,12.0,4,COMPLETED
2125541.0,15.0,4,COMPLETED
2125541.0,12.0,4,COMPLETED
2125541.0,12.0,4,COMPLETED
2125542.0,10.0,4,COMPLETED
2125542.0,14.0,4,COMPLETED
2125543.0,9.0,4,COMPLETED
2125545.0,14.0,4,COMPLETED
2125545.0,10.0,4,COMPLETED
2125546.0,14.0,4,COMPLETED
2125547.0,10.0,4,COMPLETED
2125547.0,12.0,4,COMPLETED
2125547.0,13.0,4,COMPLETED
2125548.0,10.0,4,COMPLETED
2125548.0,10.0,4,COMPLETED
2125548.0,10.0,4,COMPLETED
2125549.0,16.0,4,COMPLETED
2125550.0,13.0,4,COMPLETED
2125551.0,14.0,4,COMPLETED
2125551.0,14.0,4,COMPLETED
2125551.0,14.0,4,COMPLETED
2125551.0,14.0,4,COMPLETED
2125552.0,12.0,4,COMPLETED
2125552.0,10.0,4,COMPLETED
2125552.0,15.0,4,COMPLETED
2125552.0,14.0,4,COMPLETED
2125552.0,10.0,4,COMPLETED
2125553.0,13.0,4,COMPLETED
2125553.0,12.0,4,COMPLETED
2125553.0,12.0,4,COMPLETED
2125553.0,12.0,4,COMPLETED
2125553.0,12.0,4,COMPLETED
2125553.0,10.0,4,COMPLETED
2125554.0,13.0,4,COMPLETED
2125554.0,14.0,4,COMPLETED
2125554.0,13.0,4,COMPLETED
2125555.0,15.0,4,COMPLETED
2125555.0,9.0,4,COMPLETED
2125556.0,13.0,4,COMPLETED
2125556.0,14.0,4,COMPLETED
2125557.0,13.0,4,COMPLETED
2125557.0,10.0,4,COMPLETED
2125558.0,14.0,4,COMPLETED
2125558.0,12.0,4,COMPLETED
2125558.0,12.0,4,COMPLETED
2125559.0,14.0,4,COMPLETED
2125559.0,12.0,4,COMPLETED
2125560.0,13.0,4,COMPLETED
2125560.0,10.0,4,COMPLETED
2125562.0,10.0,4,COMPLETED
2125562.0,10.0,4,COMPLETED
2125563.0,10.0,4,COMPLETED
2125563.0,11.0,4,COMPLETED
2125564.0,13.0,4,COMPLETED
2125565.0,14.0,4,COMPLETED
2125565.0,14.0,4,COMPLETED
2125565.0,14.0,4,COMPLETED
2125565.0,12.0,4,COMPLETED
2125565.0,14.0,4,COMPLETED
2125565.0,13.0,4,COMPLETED
2125565.0,13.0,4,COMPLETED
2125565.0,11.0,4,COMPLETED
2125565.0,14.0,4,COMPLETED
2125565.0,9.0,4,COMPLETED
2125566.0,12.0,4,COMPLETED
2125566.0,13.0,4,COMPLETED
2125567.0,14.0,4,COMPLETED
